InvoiceID,Number,Date,CustomerRef,BrokerRef,Creator,PayerType,InvoicePrice,InvoiceAdditionAmount,InvoiceReductionAmount,InvoiceNetPrice,InvoiceStauts,CreationDate,SalesArea,RegionalDivision,SalesAreaNumber,RegionalDivisionNumber,InvoiceStatusNumber
973,26636,2022-11-30,16978,1,8959,1,102500000,9225000,0,111725000,Registred by Accounting,2022-11-30 10:23:58.033,نمایندگان,اصفهان,3,11,1
974,26637,2022-11-30,14724,1,8959,1,216100000,19449000,0,235549000,Registred by Accounting,2022-11-30 11:46:44.407,تک فروشی,تهران,0,29,1
976,26638,2022-12-03,20933,2,8952,1,48000000,4320000,0,52320000,Registred by Accounting,2022-12-03 15:29:07.797,تک فروشی,تهران,0,29,1
977,26639,2022-12-04,603,8,8947,1,243248765,21892389,0,265141154,Registred by Accounting,2022-12-04 15:12:42.120,تک فروشی,هشتگرد,0,81,1
978,26640,2022-12-05,596,2,8952,1,800000000,72000000,0,872000000,Registred by Accounting,2022-12-05 08:29:18.153,تک فروشی,یزد,0,93,1
980,26641,2022-12-06,16978,1,8959,1,5538500000,498465000,0,6036965000,Registred by Accounting,2022-12-06 09:20:59.803,نمایندگان,اصفهان,3,11,1
981,26642,2022-12-06,16627,1,8959,1,251700000,22653000,0,274353000,Registred by Accounting,2022-12-06 09:27:08.457,نمایندگان,قزوین,3,62,1
982,26643,2022-12-06,18891,1,8959,1,60000000,5400000,0,65400000,Registred by Accounting,2022-12-06 09:30:20.320,تک فروشی,هشتگرد,0,81,1
983,26644,2022-12-06,15205,1,8959,1,590500000,53145000,0,643645000,Registred by Accounting,2022-12-06 09:31:05.480,نمایندگان,بیرجند,3,26,1
984,26645,2022-12-06,14449,1,8959,1,3906900000,351621000,0,4258521000,Registred by Accounting,2022-12-06 09:32:53.307,نمایندگان,کرمان,3,87,1
985,26646,2022-12-06,20636,4,8974,1,870000000,78300000,0,948300000,Registred by Accounting,2022-12-06 09:39:24.537,نمایندگان,تهران,3,29,1
987,26647,2022-12-07,14419,4,8974,1,5700000000,513000000,0,6213000000,Registred by Accounting,2022-12-07 10:11:33.417,تک فروشی,تهران,0,29,1
988,26650,2022-12-10,20636,4,8974,1,6100000000,549000000,0,6649000000,Registred by Accounting,2022-12-10 08:30:16.037,نمایندگان,تهران,3,29,1
989,26648,2022-12-10,611,1,8959,1,1435000000,129150000,0,1564150000,Registred by Accounting,2022-12-10 09:28:47.990,تک فروشی,دماوند,0,37,1
990,26649,2022-12-10,18996,1,8959,1,342000000,30780000,0,372780000,Registred by Accounting,2022-12-10 09:39:04.970,تک فروشی,تهران,0,29,1
991,26651,2022-12-11,527,2,8952,1,1976800000,177912000,0,2154712000,Registred by Accounting,2022-12-11 08:28:53.983,تک فروشی,تهران,0,29,1
993,26652,2022-12-11,608,5,8955,1,226200000,20358000,0,246558000,Registred by Accounting,2022-12-11 14:49:08.157,تک فروشی,تهران,0,29,1
994,26653,2022-12-11,608,5,8955,1,150000000,13500000,0,163500000,Registred by Accounting,2022-12-11 14:56:15.920,تک فروشی,تهران,0,29,1
995,26654,2022-12-12,19340,1,8959,1,102500000,9225000,0,111725000,Registred by Accounting,2022-12-12 08:12:55.717,نمایندگان,کرج,3,85,1
997,26655,2022-12-12,23645,1,8959,1,600500000,54045000,0,654545000,Registred by Accounting,2022-12-12 08:20:43.843,تک فروشی,بندرعباس,0,22,1
998,26656,2022-12-12,13830,1,8959,1,1572300000,141507000,0,1713807000,Registred by Accounting,2022-12-12 11:59:29.277,تک فروشی,تهران,0,29,1
1000,26657,2022-12-14,14277,1,8959,1,429400000,38646000,0,468046000,Registred by Accounting,2022-12-14 10:29:14.013,نمایندگان,سمنان,3,46,1
1001,26658,2022-12-14,20636,4,8974,1,9004000000,810360000,0,9814360000,Registred by Accounting,2022-12-14 13:53:48.477,نمایندگان,تهران,3,29,1
1003,26659,2022-12-15,13766,2,8955,1,1530000000,137700000,0,1667700000,Registred by Accounting,2022-12-15 10:54:47.327,تک فروشی,تهران,0,29,1
1004,26660,2022-12-15,13766,2,8955,1,1213440000,109209600,0,1322649600,Registred by Accounting,2022-12-15 10:59:13.437,تک فروشی,تهران,0,29,1
1005,26661,2022-12-15,20648,2,8955,1,4951300000,445617000,0,5396917000,Registred by Accounting,2022-12-15 11:02:44.247,تک فروشی,تهران,0,29,1
1006,26674,2022-12-28,19261,1,8959,1,520000000,46800000,0,566800000,Registred by Accounting,2022-12-17 09:07:28.480,تک فروشی,تهران,0,29,1
1007,26663,2022-12-17,14277,1,8959,1,312000000,28080000,0,340080000,Registred by Accounting,2022-12-17 09:08:53.623,نمایندگان,سمنان,3,46,1
1008,26664,2022-12-17,18891,1,8959,1,155700000,14013000,0,169713000,Registred by Accounting,2022-12-17 09:09:30.010,تک فروشی,هشتگرد,0,81,1
1009,26665,2022-12-17,21854,1,8959,1,208100000,18729000,0,226829000,Registred by Accounting,2022-12-17 09:11:08.543,نمایندگان,شهر کرد,3,51,1
1013,26666,2022-12-17,624,8,8947,1,322007346,28980661,0,350988007,Registred by Accounting,2022-12-17 12:37:50.613,تک فروشی,تهران,0,29,1
1014,26667,2022-12-21,14449,1,8959,1,106300000,9567000,0,115867000,Registred by Accounting,2022-12-21 14:18:48.787,نمایندگان,کرمان,3,87,1
1015,26668,2022-12-21,15694,1,8959,1,407700000,36693000,0,444393000,Registred by Accounting,2022-12-21 14:23:32.247,نمایندگان,علی آباد کتول,3,59,1
1016,26669,2022-12-21,16856,1,8959,1,98100000,8829000,0,106929000,Registred by Accounting,2022-12-21 14:24:48.283,نمایندگان,شیراز,3,56,1
1017,26670,2022-12-21,16627,1,8959,1,102500000,9225000,0,111725000,Registred by Accounting,2022-12-21 14:26:06.083,نمایندگان,قزوین,3,62,1
1018,26671,2022-12-21,16627,1,8959,1,251700000,22653000,0,274353000,Registred by Accounting,2022-12-21 14:27:06.077,نمایندگان,قزوین,3,62,1
1019,26672,2022-12-24,18806,4,8974,1,4715000000,424350000,0,5139350000,Registred by Accounting,2022-12-21 14:38:47.920,تک فروشی,تهران,0,29,1
1020,26673,2022-12-25,13015,3,1909,1,53850000000,4846500000,0,58696500000,Registred by Accounting,2022-12-25 08:55:54.443,مناقصه ای,تهران,2,29,1
1023,26675,2022-12-28,636,8,8947,1,274129080,24671617,0,298800697,Registred by Accounting,2022-12-26 14:39:26.907,تک فروشی,تهران,0,29,1
1024,26676,2022-12-28,20636,4,8974,1,3713000000,334170000,0,4047170000,Registred by Accounting,2022-12-28 08:51:22.507,نمایندگان,تهران,3,29,1
1025,26677,2022-12-28,14449,1,8959,1,1000000000,90000000,0,1090000000,Registred by Accounting,2022-12-28 09:19:20.517,نمایندگان,کرمان,3,87,1
1026,26678,2022-12-28,23645,1,8959,1,114400000,10296000,0,124696000,Registred by Accounting,2022-12-28 09:20:34.533,تک فروشی,بندرعباس,0,22,1
1027,26679,2022-12-28,15437,1,8959,1,166000000,14940000,0,180940000,Registred by Accounting,2022-12-28 09:21:34.367,نمایندگان,یزد,3,93,1
1028,26680,2022-12-28,3,1,8959,1,354300000,31887000,0,386187000,Registred by Accounting,2022-12-28 09:23:18.183,نمایندگان,مشهد,3,77,1
1029,26682,2022-12-28,621,1,8959,1,2120000000,190800000,0,2310800000,Registred by Accounting,2022-12-28 14:27:06.313,تک فروشی,اردبیل,0,3,1
1030,26681,2022-12-28,21854,1,8959,1,944000000,84960000,0,1028960000,Registred by Accounting,2022-12-28 14:29:01.323,نمایندگان,شهر کرد,3,51,1
1031,26683,2022-12-31,611,8,8947,1,1435000000,129150000,0,1564150000,Registred by Accounting,2022-12-31 14:47:35.203,تک فروشی,دماوند,0,37,1
1036,26690,2023-01-09,20478,3,1909,1,192500000,17325000,0,209825000,Registred by Accounting,2023-01-08 09:11:52.313,تک فروشی,تهران,0,29,1
1037,26688,2023-01-09,21216,2,8955,1,738000000,66420000,0,804420000,Registred by Accounting,2023-01-08 12:26:40.730,تک فروشی,تهران,0,29,1
1038,26687,2023-01-09,21216,2,8955,1,1989000000,179010000,0,2168010000,Registred by Accounting,2023-01-08 12:32:31.247,تک فروشی,تهران,0,29,1
1039,26686,2023-01-09,14182,2,8955,1,5880000000,529200000,0,6409200000,Registred by Accounting,2023-01-08 15:14:30.243,تک فروشی,تهران,0,29,1
1040,26685,2023-01-09,14121,2,8955,1,630000000,56700000,0,686700000,Registred by Accounting,2023-01-08 15:22:12.337,تک فروشی,تهران,0,29,1
1041,26684,2023-01-09,23386,2,8955,1,8410000000,756900000,0,9166900000,Registred by Accounting,2023-01-08 15:28:01.393,تک فروشی,تهران,0,29,1
1042,26691,2023-01-09,611,8,8947,1,1435000000,129150000,0,1564150000,Registred by Accounting,2023-01-09 14:27:05.727,تک فروشی,دماوند,0,37,1
1043,26692,2023-01-09,16627,1,8959,1,1029600000,92664000,0,1122264000,Registred by Accounting,2023-01-09 16:05:47.870,نمایندگان,قزوین,3,62,1
1044,26693,2023-01-09,15437,1,8959,1,521500000,46935000,0,568435000,Registred by Accounting,2023-01-09 16:07:38.430,نمایندگان,یزد,3,93,1
1045,26694,2023-01-10,20569,1,8959,1,572000000,51480000,0,623480000,Registred by Accounting,2023-01-10 12:47:26.803,تک فروشی,تهران,0,29,1
1049,26695,2023-01-16,624,8,8947,1,2417511451,217576032,0,2635087483,Registred by Accounting,2023-01-16 12:04:12.517,تک فروشی,تهران,0,29,1
1050,26696,2023-01-16,624,8,8947,1,3278072455,295026521,0,3573098976,Registred by Accounting,2023-01-16 12:06:13.713,تک فروشی,تهران,0,29,1
1051,26697,2023-01-16,611,8,8947,1,1435000000,129150000,0,1564150000,Registred by Accounting,2023-01-16 14:18:51.170,تک فروشی,دماوند,0,37,1
1053,26698,2023-01-17,19261,1,8959,1,392000000,35280000,0,427280000,Registred by Accounting,2023-01-17 11:32:34.737,تک فروشی,تهران,0,29,1
1054,26699,2023-01-17,18866,1,8959,1,540000000,48600000,0,588600000,Registred by Accounting,2023-01-17 11:34:27.650,تک فروشی,تهران,0,29,1
1055,26700,2023-01-17,23645,1,8959,1,127800000,11502000,0,139302000,Registred by Accounting,2023-01-17 11:35:24.837,تک فروشی,بندرعباس,0,22,1
1056,26701,2023-01-17,15694,1,8959,1,860400000,77436000,0,937836000,Registred by Accounting,2023-01-17 11:36:40.953,نمایندگان,علی آباد کتول,3,59,1
1057,26702,2023-01-17,404,5,8955,1,43350000000,3901500000,0,47251500000,Registred by Accounting,2023-01-17 15:44:52.860,تک فروشی,تهران,0,29,1
1058,26703,2023-01-18,16039,4,8974,1,990000000,89100000,0,1079100000,Registred by Accounting,2023-01-18 10:19:02.943,تک فروشی,تهران,0,29,1
1061,26704,2023-01-21,20636,4,8974,1,2662000000,239580000,0,2901580000,Registred by Accounting,2023-01-21 15:11:14.590,نمایندگان,تهران,3,29,1
1065,26707,2023-01-22,93413,8,8947,1,2042555000,183829950,0,2226384950,Registred by Accounting,2023-01-22 10:15:17.147,تک فروشی,تهران,0,29,1
1066,26708,2023-01-22,93413,8,8947,1,3985853000,358726770,0,4344579770,Registred by Accounting,2023-01-22 10:15:51.500,تک فروشی,تهران,0,29,1
1067,26709,2023-01-22,13015,3,1909,1,53850000000,4846500000,0,58696500000,Registred by Accounting,2023-01-22 12:01:38.507,مناقصه ای,تهران,2,29,1
1068,26710,2023-01-22,20636,4,8974,1,204000000,18360000,0,222360000,Registred by Accounting,2023-01-22 13:06:12.763,نمایندگان,تهران,3,29,1
1069,26711,2023-01-23,20641,5,8955,1,114000000,10260000,0,124260000,Registred by Accounting,2023-01-23 12:02:11.457,تک فروشی,تهران,0,29,1
1070,26712,2023-01-25,14277,1,8959,1,230800000,20772000,0,251572000,Registred by Accounting,2023-01-25 08:38:25.933,نمایندگان,سمنان,3,46,1
1071,26713,2023-01-25,13081,1,8959,1,368600000,33174000,0,401774000,Registred by Accounting,2023-01-25 08:40:39.577,نمایندگان,رشت,3,39,1
1072,26715,2023-01-25,18891,1,8959,1,32000000,2880000,0,34880000,Registred by Accounting,2023-01-25 08:41:52.623,تک فروشی,هشتگرد,0,81,1
1073,26716,2023-01-25,15437,1,8959,1,127200000,11448000,0,138648000,Registred by Accounting,2023-01-25 08:42:43.937,نمایندگان,یزد,3,93,1
1074,26717,2023-01-25,20636,4,8974,1,122000000,10980000,0,132980000,Registred by Accounting,2023-01-25 15:35:44.900,نمایندگان,تهران,3,29,1
1076,26718,2023-01-28,423,2,8955,1,1000000000,90000000,0,1090000000,Registred by Accounting,2023-01-28 11:01:14.187,تک فروشی,تهران,0,29,1
1079,26720,2023-01-30,13766,2,8955,1,1572000000,141480000,0,1713480000,Registred by Accounting,2023-01-30 09:02:43.830,تک فروشی,تهران,0,29,1
1080,26722,2023-01-30,23045,5,8955,1,29963000000,2696670000,0,32659670000,Registred by Accounting,2023-01-30 09:06:33.220,تک فروشی,تهران,0,29,1
1081,26723,2023-01-30,610,5,8955,1,241750000,21757500,0,263507500,Registred by Accounting,2023-01-30 09:13:21.993,تک فروشی,تهران,0,29,1
1082,26724,2023-01-31,22914,3,1909,1,225000000000,20250000000,0,245250000000,Registred by Accounting,2023-01-31 11:10:15.000,تک فروشی,بومهن,0,25,1
1093,26725,2023-02-01,611,8,8947,1,1435000000,129150000,0,1564150000,Registred by Accounting,2023-02-01 14:49:45.543,تک فروشی,دماوند,0,37,1
1094,26726,2023-02-01,622,5,8955,1,286000000,25740000,0,311740000,Registred by Accounting,2023-02-01 15:05:42.100,تک فروشی,تهران,0,29,1
1095,26730,2023-02-02,603,8,8947,1,319412320,28747109,0,348159429,Registred by Accounting,2023-02-02 08:25:22.487,تک فروشی,هشتگرد,0,81,1
1099,26727,2023-02-02,13135,1,8959,3,599600000,53964000,0,653564000,Registred by Accounting,2023-02-02 10:19:10.380,تک فروشی,یزد,0,93,1
1100,26728,2023-02-02,13135,1,8959,3,1199200000,107928000,0,1307128000,Registred by Accounting,2023-02-02 10:21:45.527,تک فروشی,یزد,0,93,1
1101,26729,2023-02-02,511,1,8959,1,600000000,54000000,0,654000000,Registred by Accounting,2023-02-02 10:31:33.887,تک فروشی,دورود,0,38,1
1102,26731,2023-02-02,15694,1,8959,1,1344000000,120960000,0,1464960000,Registred by Accounting,2023-02-02 11:29:13.683,نمایندگان,علی آباد کتول,3,59,1
1104,26732,2023-02-02,21854,1,8959,1,33400000,3006000,0,36406000,Registred by Accounting,2023-02-02 12:18:24.163,نمایندگان,شهر کرد,3,51,1
1105,26733,2023-02-02,16978,1,8959,1,3839300000,345537000,0,4184837000,Registred by Accounting,2023-02-02 12:44:56.200,نمایندگان,اصفهان,3,11,1
1107,26734,2023-02-05,13766,5,8955,1,13128000000,1181520000,0,14309520000,Registred by Accounting,2023-02-05 15:05:41.957,تک فروشی,تهران,0,29,1
1109,26735,2023-02-06,93406,1,8959,1,7045000000,634050000,0,7679050000,Registred by Accounting,2023-02-06 17:52:32.123,تک فروشی,تهران,0,29,1
1110,26743,2023-02-07,14449,1,8959,1,2918400000,262656000,0,3181056000,Registred by Accounting,2023-02-06 17:54:10.040,نمایندگان,کرمان,3,87,1
1111,26737,2023-02-06,16627,1,8959,1,127200000,11448000,0,138648000,Registred by Accounting,2023-02-06 17:55:44.747,نمایندگان,قزوین,3,62,1
1112,26738,2023-02-06,16817,1,8959,1,875600000,78804000,0,954404000,Registred by Accounting,2023-02-06 18:08:31.980,نمایندگان,مشهد,3,77,1
1113,26739,2023-02-06,13081,1,8959,1,257000000,23130000,0,280130000,Registred by Accounting,2023-02-06 18:17:15.133,نمایندگان,رشت,3,39,1
1114,26740,2023-02-06,15437,1,8959,1,189600000,17064000,0,206664000,Registred by Accounting,2023-02-06 18:22:54.787,نمایندگان,یزد,3,93,1
1115,26741,2023-02-06,13029,1,8959,1,416600000,37494000,0,454094000,Registred by Accounting,2023-02-06 18:23:43.710,نمایندگان,اصفهان,3,11,1
1116,26742,2023-02-07,529,1,8959,3,140000000,12600000,0,152600000,Registred by Accounting,2023-02-07 08:44:51.090,تک فروشی,اراک,0,2,1
1119,26744,2023-02-07,14449,1,8959,1,2743800000,246942000,0,2990742000,Registred by Accounting,2023-02-07 14:43:17.243,نمایندگان,کرمان,3,87,1
1120,26745,2023-02-08,15425,1,8959,1,12094600000,1088514000,0,13183114000,Registred by Accounting,2023-02-08 08:31:01.307,تک فروشی,تهران,0,29,1
1121,26746,2023-02-08,93415,4,8974,1,527600000,47484000,0,575084000,Registred by Accounting,2023-02-08 09:09:34.000,تک فروشی,تهران,0,29,1
1131,26747,2023-02-09,13766,5,8955,1,137035000000,12333150000,0,149368150000,Registred by Accounting,2023-02-09 12:47:42.573,مناقصه ای,تهران,2,29,1
1134,26750,2023-02-12,13996,1,8959,1,184000000,16560000,0,200560000,Registred by Accounting,2023-02-12 12:39:42.913,نمایندگان,تهران,3,29,1
1135,26751,2023-02-12,13996,1,8959,1,200000000,18000000,0,218000000,Registred by Accounting,2023-02-12 12:40:45.963,نمایندگان,تهران,3,29,1
1136,26749,2023-02-12,93424,8,8947,1,400000000,36000000,0,436000000,Registred by Accounting,2023-02-12 14:20:52.907,تک فروشی,تهران,0,29,1
1137,26752,2023-02-14,16359,1,8959,1,31798000000,2861820000,0,34659820000,Registred by Accounting,2023-02-14 11:22:19.753,تک فروشی,تهران,0,29,1
1138,26753,2023-02-14,93425,1,8959,1,893600000,80424000,0,974024000,Registred by Accounting,2023-02-14 15:04:50.020,تک فروشی,بجنورد,0,17,1
1142,26754,2023-02-15,20648,5,8955,1,4189000000,377010000,0,4566010000,Registred by Accounting,2023-02-15 11:41:15.497,تک فروشی,تهران,0,29,1
1143,26755,2023-02-15,314,1,8959,1,102000000,9180000,0,111180000,Registred by Accounting,2023-02-15 12:57:29.123,تک فروشی,تبریز,0,27,1
1144,26756,2023-02-16,18891,1,8959,1,32000000,2880000,0,34880000,Registred by Accounting,2023-02-16 09:00:27.590,تک فروشی,هشتگرد,0,81,1
1145,26757,2023-02-19,611,8,8947,1,1025000000,92250000,0,1117250000,Registred by Accounting,2023-02-19 09:04:04.780,تک فروشی,دماوند,0,37,1
1146,26758,2023-02-20,93417,5,8955,1,57000000,5130000,0,62130000,Registred by Accounting,2023-02-20 10:05:48.827,تک فروشی,تهران,0,29,1
1147,26759,2023-02-20,15724,1,8959,3,376000000,33840000,0,409840000,Registred by Accounting,2023-02-20 13:28:35.543,تک فروشی,ایلام,0,14,1
1148,26760,2023-02-20,16627,1,8959,1,400400000,36036000,0,436436000,Registred by Accounting,2023-02-20 13:29:47.927,نمایندگان,قزوین,3,62,1
1149,26761,2023-02-21,21900,2,8955,1,1907500000,171675000,0,2079175000,Registred by Accounting,2023-02-21 09:08:34.487,تک فروشی,تهران,0,29,1
1150,26762,2023-02-21,533,1,8959,1,690000000,62100000,0,752100000,Registred by Accounting,2023-02-21 10:55:34.687,تک فروشی,اهواز,0,13,1
1153,26763,2023-02-25,93426,5,8955,1,2054400000,184896000,0,2239296000,Registred by Accounting,2023-02-23 10:52:05.580,تک فروشی,کرمان,0,87,1
1155,26764,2023-02-26,15694,1,8959,1,3210600000,288954000,0,3499554000,Registred by Accounting,2023-02-26 10:01:02.313,نمایندگان,علی آباد کتول,3,59,1
1157,26767,2023-02-26,15602,1,8959,1,331000000,29790000,0,360790000,Registred by Accounting,2023-02-26 12:53:48.123,تک فروشی,یزد,0,93,1
